7;0
14;1
21;2
28;12
35;12
42;3
49;526
56;2970
63;3608
70;1028
77;735
84;686
91;654
98;275
105;149
112;67
119;65
126;81
133;176
140;140
147;278
154;308
161;308
168;337
175;294
182;374
189;328
196;328
203;405
210;216
217;232
224;720
231;2081
238;2300
245;1478
252;999
259;799
266;636
273;480
280;515
287;593
294;637
301;799
308;791
315;1118
322;2126
329;3091
336;3776
343;5221
350;6896
357;7201
364;7396
371;4844
378;3623
385;2796
392;2989
399;2673
406;2685
413;3456
420;2703
427;2790
434;3197
441;3058
448;3062
455;3620
462;4394
469;4505
476;4732
483;4342
490;4044
497;4516
504;4178
511;3880
518;4297
525;3638
532;3233
539;4066
546;5223
553;8351
560;10057
567;10963
574;10835
581;11446
588;13034
595;12297
602;12271
609;11728
616;12636
623;13121
630;16019
637;16224
644;13039
651;10629
658;9644
665;13296
672;15307
679;15774
686;20785
693;25947
700;33158
707;45729
714;47328
