Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
15
0
0
0
0
0
0
79
0
0
0
0
0
0
294
0
0
0
0
0
0
529
0
0
0
0
0
0
626
0
0
0
0
0
0
1140
0
0
0
0
0
0
1212
0
0
0
0
0
0
832
0
0
0
0
0
0
1181
0
0
0
0
0
0
831
0
0
0
0
0
0
665
0
0
0
0
0
0
374
0
0
0
0
0
0
371
0
0
0
0
0
0
541
0
0
0
0
0
0
1147
0
0
0
0
0
0
2038
0
0
0
0
0
0
1945
0
0
0
0
0
0
1720
0
0
0
0
0
0
1473
0
0
0
0
0
0
2630
0
0
0
0
0
0
5406
0
0
0
0
0
0
6956
0
0
0
0
0
0
9010
0
0
0
0
0
0
9795
0
0
0
0
0
0
9244
0
0
0
0
0
0
10104
0
0
0
0
0
0
14275
0
0
0
0
0
0
15381
0
0
0
0
0
0
15425
0
0
0
0
0
0
15987
0
0
0
0
0
0
18613
0
0
0
0
0
0
21070
0
0
0
0
0
0
23550
0
0
0
0
0
0
24623
0
0
0
0
0
0
33101
0
0
0
0
0
0
36026
0
0
0
0
0
0
32751
0
0
0
0
0
0
28726
0
0
0
0
0
0
27050
0
0
0
0
0
0
20859
0
0
0
0
0
0
17629
0
0
0
0
0
0
15336
0
0
0
0
0
0
11579
0
0
0
0
0
0
9496
0
0
0
0
0
0
7228
0
0
0
0
0
0
6904
0
0
0
0
0
0
4922
0
0
0
0
0
0
4275
0
0
0
0
0
0
3169
0
0
0
0
0
0
2813
0
0
0
0
0
0
2462
0
0
0
0
0
0
2564
0
0
0
0
0
0
2658
0
0
0
0
0
0
2831
0
0
0
0
0
0
2895
0
0
0
0
0
0
3474
0
0
0
0
0
0
3856
0
0
0
0
0
0
3759
0
0
0
0
0
0
3590
0
0
0
0
0
0
2525
0
0
0
0
0
0
2066
0
0
0
0
0
0
1189
0
0
0
0
0
0
1995
0
0
0
0
0
0
2056
0
0
0
0
0
0
2327
0
0
0
0
0
0
2425
0
0
0
0
0
0
2743
0
0
0
0
0
0
2861
0
0
0
0
0
0
4721
0
0
0
0
0
0
7460
0
0
0
0
0
0
14083
0
0
0
0
0
0
19674
0
0
0
0
0
0
48366
0
0
0
0
0
0
63764
0
0
0
0
0
0
64784
0
0
0
0
0
0
54212
0
0
0
0
0
0
43244
0
0
0
0
0
0
31510
0
0
0
0
0
0
21652
0
0
0
0
0
0
15432
0
0
0
0
0
0
10445
0
0
0
0
0
0
6257
0
0
0
0
0
0
3973
0
0
0
0
0
0
3062
0
0
0
0
0
0
2213
0
0
0
0
0
0
1884
0
0
0
0
0
0
1347
0
0
0
0
0
0
850
0
0
0
0
0
0
673
0
0
0
0
0
0
818
0
0
0
0
0
0
853
0
0
0
0
0
0
879
0
0
0
0
0
0
1248
0
0
0
0
0
