Column1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
2
0
0
0
0
0
0
12
0
0
0
0
0
0
12
0
0
0
0
0
0
3
0
0
0
0
0
0
526
0
0
0
0
0
0
2970
0
0
0
0
0
0
3608
0
0
0
0
0
0
1028
0
0
0
0
0
0
735
0
0
0
0
0
0
686
0
0
0
0
0
0
654
0
0
0
0
0
0
275
0
0
0
0
0
0
149
0
0
0
0
0
0
67
0
0
0
0
0
0
65
0
0
0
0
0
0
81
0
0
0
0
0
0
176
0
0
0
0
0
0
140
0
0
0
0
0
0
278
0
0
0
0
0
0
308
0
0
0
0
0
0
308
0
0
0
0
0
0
337
0
0
0
0
0
0
294
0
0
0
0
0
0
374
0
0
0
0
0
0
328
0
0
0
0
0
0
328
0
0
0
0
0
0
405
0
0
0
0
0
0
216
0
0
0
0
0
0
232
0
0
0
0
0
0
720
0
0
0
0
0
0
2081
0
0
0
0
0
0
2300
0
0
0
0
0
0
1478
0
0
0
0
0
0
999
0
0
0
0
0
0
799
0
0
0
0
0
0
636
0
0
0
0
0
0
480
0
0
0
0
0
0
515
0
0
0
0
0
0
593
0
0
0
0
0
0
637
0
0
0
0
0
0
799
0
0
0
0
0
0
791
0
0
0
0
0
0
1118
0
0
0
0
0
0
2126
0
0
0
0
0
0
3091
0
0
0
0
0
0
3776
0
0
0
0
0
0
5221
0
0
0
0
0
0
6896
0
0
0
0
0
0
7201
0
0
0
0
0
0
7396
0
0
0
0
0
0
4844
0
0
0
0
0
0
3623
0
0
0
0
0
0
2796
0
0
0
0
0
0
2989
0
0
0
0
0
0
2673
0
0
0
0
0
0
2685
0
0
0
0
0
0
3456
0
0
0
0
0
0
2703
0
0
0
0
0
0
2790
0
0
0
0
0
0
3197
0
0
0
0
0
0
3058
0
0
0
0
0
0
3062
0
0
0
0
0
0
3620
0
0
0
0
0
0
4394
0
0
0
0
0
0
4505
0
0
0
0
0
0
4732
0
0
0
0
0
0
4342
0
0
0
0
0
0
4044
0
0
0
0
0
0
4516
0
0
0
0
0
0
4178
0
0
0
0
0
0
3880
0
0
0
0
0
0
4297
0
0
0
0
0
0
3638
0
0
0
0
0
0
3233
0
0
0
0
0
0
4066
0
0
0
0
0
0
5223
0
0
0
0
0
0
8351
0
0
0
0
0
0
10057
0
0
0
0
0
0
10963
0
0
0
0
0
0
10835
0
0
0
0
0
0
11446
0
0
0
0
0
0
13034
0
0
0
0
0
0
12297
0
0
0
0
0
0
12271
0
0
0
0
0
0
11728
0
0
0
0
0
0
12636
0
0
0
0
0
0
13121
0
0
0
0
0
0
16019
0
0
0
0
0
0
16224
0
0
0
0
0
0
13039
0
0
0
0
0
0
10629
0
0
0
0
0
0
9644
0
0
0
0
0
0
13296
0
0
0
0
0
0
15307
0
0
0
0
0
0
15774
0
0
0
0
0
0
20785
0
0
0
0
0
0
25947
0
0
0
0
0
0
33158
0
0
0
0
0
0
45729
0
0
0
0
0
0
47328
0
0
0
0
0
