Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
5
0
0
0
0
0
0
45
0
0
0
0
0
0
183
0
0
0
0
0
0
669
0
0
0
0
0
0
1214
0
0
0
0
0
0
2134
0
0
0
0
0
0
3291
0
0
0
0
0
0
5958
0
0
0
0
0
0
9264
0
0
0
0
0
0
11571
0
0
0
0
0
0
15196
0
0
0
0
0
0
19538
0
0
0
0
0
0
24187
0
0
0
0
0
0
26973
0
0
0
0
0
0
30556
0
0
0
0
0
0
34822
0
0
0
0
0
0
37587
0
0
0
0
0
0
39306
0
0
0
0
0
0
43553
0
0
0
0
0
0
44406
0
0
0
0
0
0
49775
0
0
0
0
0
0
50177
0
0
0
0
0
0
45999
0
0
0
0
0
0
41814
0
0
0
0
0
0
39452
0
0
0
0
0
0
37867
0
0
0
0
0
0
39230
0
0
0
0
0
0
38873
0
0
0
0
0
0
35339
0
0
0
0
0
0
29659
0
0
0
0
0
0
33716
0
0
0
0
0
0
32636
0
0
0
0
0
0
33071
0
0
0
0
0
0
38778
0
0
0
0
0
0
44301
0
0
0
0
0
0
42679
0
0
0
0
0
0
40741
0
0
0
0
0
0
48200
0
0
0
0
0
0
44816
0
0
0
0
0
0
56457
0
0
0
0
0
0
64076
0
0
0
0
0
0
73050
0
0
0
0
0
0
77433
0
0
0
0
0
0
64816
0
0
0
0
0
0
72877
0
0
0
0
0
0
105375
0
0
0
0
0
0
110588
0
0
0
0
0
0
104374
0
0
0
0
0
0
90123
0
0
0
0
0
0
61598
0
0
0
0
0
0
53192
0
0
0
0
0
0
43136
0
0
0
0
0
0
42204
0
0
0
0
0
0
40192
0
0
0
0
0
0
34305
0
0
0
0
0
0
28302
0
0
0
0
0
0
28664
0
0
0
0
0
0
21218
0
0
0
0
0
0
26011
0
0
0
0
0
0
23767
0
0
0
0
0
0
20925
0
0
0
0
0
0
19142
0
0
0
0
0
0
16175
0
0
0
0
0
0
14482
0
0
0
0
0
0
14750
0
0
0
0
0
0
15313
0
0
0
0
0
0
16193
0
0
0
0
0
0
19451
0
0
0
0
0
0
22779
0
0
0
0
0
0
29738
0
0
0
0
0
0
37423
0
0
0
0
0
0
55106
0
0
0
0
0
0
78515
0
0
0
0
0
0
102995
0
0
0
0
0
0
122311
0
0
0
0
0
0
128282
0
0
0
0
0
0
135141
0
0
0
0
0
0
120883
0
0
0
0
0
0
103015
0
0
0
0
0
0
87342
0
0
0
0
0
0
76284
0
0
0
0
0
0
57961
0
0
0
0
0
0
58868
0
0
0
0
0
0
44758
0
0
0
0
0
0
36194
0
0
0
0
0
0
31059
0
0
0
0
0
0
25762
0
0
0
0
0
0
23445
0
0
0
0
0
0
18907
0
0
0
0
0
0
20001
0
0
0
0
0
0
17228
0
0
0
0
0
0
19349
0
0
0
0
0
0
18247
0
0
0
0
0
0
17484
0
0
0
0
0
0
16128
0
0
0
0
0
