Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
20
0
0
0
0
0
0
11
0
0
0
0
0
0
3
0
0
0
0
0
0
33
0
0
0
0
0
0
311
0
0
0
0
0
0
1901
0
0
0
0
0
0
5455
0
0
0
0
0
0
16046
0
0
0
0
0
0
28818
0
0
0
0
0
0
32630
0
0
0
0
0
0
30969
0
0
0
0
0
0
33506
0
0
0
0
0
0
31851
0
0
0
0
0
0
24027
0
0
0
0
0
0
20019
0
0
0
0
0
0
16906
0
0
0
0
0
0
11713
0
0
0
0
0
0
8884
0
0
0
0
0
0
7052
0
0
0
0
0
0
6892
0
0
0
0
0
0
5270
0
0
0
0
0
0
4275
0
0
0
0
0
0
4283
0
0
0
0
0
0
4340
0
0
0
0
0
0
4969
0
0
0
0
0
0
5524
0
0
0
0
0
0
6418
0
0
0
0
0
0
7797
0
0
0
0
0
0
7728
0
0
0
0
0
0
8854
0
0
0
0
0
0
15523
0
0
0
0
0
0
22634
0
0
0
0
0
0
25850
0
0
0
0
0
0
44393
0
0
0
0
0
0
74110
0
0
0
0
0
0
110514
0
0
0
0
0
0
120078
0
0
0
0
0
0
151561
0
0
0
0
0
0
153892
0
0
0
0
0
0
162260
0
0
0
0
0
0
175280
0
0
0
0
0
0
141113
0
0
0
0
0
0
106260
0
0
0
0
0
0
105190
0
0
0
0
0
0
138488
0
0
0
0
0
0
217712
0
0
0
0
0
0
243069
0
0
0
0
0
0
377718
0
0
0
0
0
0
422675
0
0
0
0
0
0
317881
0
0
0
0
0
0
246142
0
0
0
0
0
0
171875
0
0
0
0
0
0
130901
0
0
0
0
0
0
94014
0
0
0
0
0
0
80167
0
0
0
0
0
0
61484
0
0
0
0
0
0
41508
0
0
0
0
0
0
40316
0
0
0
0
0
0
38162
0
0
0
0
0
0
37987
0
0
0
0
0
0
27123
0
0
0
0
0
0
20330
0
0
0
0
0
0
17336
0
0
0
0
0
0
16722
0
0
0
0
0
0
15041
0
0
0
0
0
0
14468
0
0
0
0
0
0
15509
0
0
0
0
0
0
16918
0
0
0
0
0
0
22380
0
0
0
0
0
0
33779
0
0
0
0
0
0
49979
0
0
0
0
0
0
67059
0
0
0
0
0
0
107478
0
0
0
0
0
0
175476
0
0
0
0
0
0
225580
0
0
0
0
0
0
323274
0
0
0
0
0
0
257101
0
0
0
0
0
0
188020
0
0
0
0
0
0
193901
0
0
0
0
0
0
203157
0
0
0
0
0
0
232682
0
0
0
0
0
0
244811
0
0
0
0
0
0
258216
0
0
0
0
0
0
246171
0
0
0
0
0
0
203289
0
0
0
0
0
0
242060
0
0
0
0
0
0
235286
0
0
0
0
0
0
254728
0
0
0
0
0
0
305103
0
0
0
0
0
0
329421
0
0
0
0
0
0
285143
0
0
0
0
0
0
251477
0
0
0
0
0
0
266098
0
0
0
0
0
0
295358
0
0
0
0
0
0
301042
0
0
0
0
0
0
335799
0
0
0
0
0
0
364101
0
0
0
0
0
0
606364
0
0
0
0
0
