Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
1
0
0
0
0
0
0
27
0
0
0
0
0
0
289
0
0
0
0
0
0
1405
0
0
0
0
0
0
3726
0
0
0
0
0
0
5045
0
0
0
0
0
0
4433
0
0
0
0
0
0
4241
0
0
0
0
0
0
3181
0
0
0
0
0
0
2371
0
0
0
0
0
0
2326
0
0
0
0
0
0
1853
0
0
0
0
0
0
2008
0
0
0
0
0
0
1956
0
0
0
0
0
0
2111
0
0
0
0
0
0
1959
0
0
0
0
0
0
2461
0
0
0
0
0
0
2673
0
0
0
0
0
0
2457
0
0
0
0
0
0
2566
0
0
0
0
0
0
2143
0
0
0
0
0
0
1700
0
0
0
0
0
0
1444
0
0
0
0
0
0
1484
0
0
0
0
0
0
1597
0
0
0
0
0
0
1524
0
0
0
0
0
0
2322
0
0
0
0
0
0
2566
0
0
0
0
0
0
3818
0
0
0
0
0
0
4518
0
0
0
0
0
0
4815
0
0
0
0
0
0
5383
0
0
0
0
0
0
7508
0
0
0
0
0
0
12995
0
0
0
0
0
0
17475
0
0
0
0
0
0
23294
0
0
0
0
0
0
32323
0
0
0
0
0
0
34571
0
0
0
0
0
0
36869
0
0
0
0
0
0
33275
0
0
0
0
0
0
26465
0
0
0
0
0
0
25959
0
0
0
0
0
0
26186
0
0
0
0
0
0
20150
0
0
0
0
0
0
32506
0
0
0
0
0
0
53049
0
0
0
0
0
0
62101
0
0
0
0
0
0
81676
0
0
0
0
0
0
78867
0
0
0
0
0
0
44485
0
0
0
0
0
0
22830
0
0
0
0
0
0
13874
0
0
0
0
0
0
8805
0
0
0
0
0
0
8816
0
0
0
0
0
0
7577
0
0
0
0
0
0
4789
0
0
0
0
0
0
4960
0
0
0
0
0
0
4342
0
0
0
0
0
0
4479
0
0
0
0
0
0
4181
0
0
0
0
0
0
4125
0
0
0
0
0
0
3760
0
0
0
0
0
0
3480
0
0
0
0
0
0
3228
0
0
0
0
0
0
3653
0
0
0
0
0
0
3887
0
0
0
0
0
0
4288
0
0
0
0
0
0
5133
0
0
0
0
0
0
7841
0
0
0
0
0
0
9700
0
0
0
0
0
0
14651
0
0
0
0
0
0
19512
0
0
0
0
0
0
25787
0
0
0
0
0
0
23120
0
0
0
0
0
0
18721
0
0
0
0
0
0
16062
0
0
0
0
0
0
16530
0
0
0
0
0
0
16297
0
0
0
0
0
0
16168
0
0
0
0
0
0
12570
0
0
0
0
0
0
9003
0
0
0
0
0
0
6887
0
0
0
0
0
0
6193
0
0
0
0
0
0
4753
0
0
0
0
0
0
4540
0
0
0
0
0
0
4986
0
0
0
0
0
0
5452
0
0
0
0
0
0
5882
0
0
0
0
0
0
6953
0
0
0
0
0
0
9958
0
0
0
0
0
0
14949
0
0
0
0
0
0
20269
0
0
0
0
0
0
23850
0
0
0
0
0
0
27410
0
0
0
0
0
0
31699
0
0
0
0
0
