Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
20
0
0
0
0
0
0
162
0
0
0
0
0
0
1181
0
0
0
0
0
0
1390
0
0
0
0
0
0
1775
0
0
0
0
0
0
1226
0
0
0
0
0
0
758
0
0
0
0
0
0
616
0
0
0
0
0
0
422
0
0
0
0
0
0
302
0
0
0
0
0
0
254
0
0
0
0
0
0
135
0
0
0
0
0
0
106
0
0
0
0
0
0
86
0
0
0
0
0
0
111
0
0
0
0
0
0
86
0
0
0
0
0
0
112
0
0
0
0
0
0
115
0
0
0
0
0
0
67
0
0
0
0
0
0
61
0
0
0
0
0
0
55
0
0
0
0
0
0
88
0
0
0
0
0
0
195
0
0
0
0
0
0
351
0
0
0
0
0
0
377
0
0
0
0
0
0
368
0
0
0
0
0
0
346
0
0
0
0
0
0
731
0
0
0
0
0
0
747
0
0
0
0
0
0
721
0
0
0
0
0
0
810
0
0
0
0
0
0
783
0
0
0
0
0
0
1069
0
0
0
0
0
0
929
0
0
0
0
0
0
1600
0
0
0
0
0
0
3028
0
0
0
0
0
0
3983
0
0
0
0
0
0
4070
0
0
0
0
0
0
3785
0
0
0
0
0
0
2977
0
0
0
0
0
0
2492
0
0
0
0
0
0
2701
0
0
0
0
0
0
2934
0
0
0
0
0
0
3118
0
0
0
0
0
0
3847
0
0
0
0
0
0
4694
0
0
0
0
0
0
3218
0
0
0
0
0
0
2259
0
0
0
0
0
0
1951
0
0
0
0
0
0
1860
0
0
0
0
0
0
1742
0
0
0
0
0
0
1973
0
0
0
0
0
0
2940
0
0
0
0
0
0
4010
0
0
0
0
0
0
5539
0
0
0
0
0
0
6625
0
0
0
0
0
0
6092
0
0
0
0
0
0
4933
0
0
0
0
0
0
5082
0
0
0
0
0
0
3789
0
0
0
0
0
0
3251
0
0
0
0
0
0
2825
0
0
0
0
0
0
3064
0
0
0
0
0
0
2636
0
0
0
0
0
0
3169
0
0
0
0
0
0
2442
0
0
0
0
0
0
1898
0
0
0
0
0
0
1260
0
0
0
0
0
0
1250
0
0
0
0
0
0
1280
0
0
0
0
0
0
1288
0
0
0
0
0
0
1200
0
0
0
0
0
0
1141
0
0
0
0
0
0
1448
0
0
0
0
0
0
2236
0
0
0
0
0
0
2912
0
0
0
0
0
0
3706
0
0
0
0
0
0
4330
0
0
0
0
0
0
8312
0
0
0
0
0
0
10109
0
0
0
0
0
0
8732
0
0
0
0
0
0
6028
0
0
0
0
0
0
4710
0
0
0
0
0
0
3614
0
0
0
0
0
0
3024
0
0
0
0
0
0
2817
0
0
0
0
0
0
4160
0
0
0
0
0
0
6821
0
0
0
0
0
0
9569
0
0
0
0
0
0
11720
0
0
0
0
0
0
14431
0
0
0
0
0
0
17970
0
0
0
0
0
0
25554
0
0
0
0
0
0
33849
0
0
0
0
0
0
31740
0
0
0
0
0
