Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
20
0
0
0
0
0
0
804
0
0
0
0
0
0
499
0
0
0
0
0
0
875
0
0
0
0
0
0
1876
0
0
0
0
0
0
1919
0
0
0
0
0
0
1246
0
0
0
0
0
0
1203
0
0
0
0
0
0
962
0
0
0
0
0
0
912
0
0
0
0
0
0
539
0
0
0
0
0
0
431
0
0
0
0
0
0
344
0
0
0
0
0
0
291
0
0
0
0
0
0
215
0
0
0
0
0
0
297
0
0
0
0
0
0
264
0
0
0
0
0
0
147
0
0
0
0
0
0
129
0
0
0
0
0
0
226
0
0
0
0
0
0
272
0
0
0
0
0
0
384
0
0
0
0
0
0
708
0
0
0
0
0
0
933
0
0
0
0
0
0
718
0
0
0
0
0
0
562
0
0
0
0
0
0
957
0
0
0
0
0
0
1821
0
0
0
0
0
0
2879
0
0
0
0
0
0
3777
0
0
0
0
0
0
3089
0
0
0
0
0
0
2780
0
0
0
0
0
0
2859
0
0
0
0
0
0
4470
0
0
0
0
0
0
6940
0
0
0
0
0
0
7879
0
0
0
0
0
0
6848
0
0
0
0
0
0
8557
0
0
0
0
0
0
8719
0
0
0
0
0
0
10504
0
0
0
0
0
0
18258
0
0
0
0
0
0
24490
0
0
0
0
0
0
19561
0
0
0
0
0
0
16374
0
0
0
0
0
0
12699
0
0
0
0
0
0
7959
0
0
0
0
0
0
5718
0
0
0
0
0
0
4178
0
0
0
0
0
0
3091
0
0
0
0
0
0
2881
0
0
0
0
0
0
3014
0
0
0
0
0
0
3651
0
0
0
0
0
0
3594
0
0
0
0
0
0
5592
0
0
0
0
0
0
4930
0
0
0
0
0
0
4701
0
0
0
0
0
0
5669
0
0
0
0
0
0
4383
0
0
0
0
0
0
4630
0
0
0
0
0
0
5279
0
0
0
0
0
0
5035
0
0
0
0
0
0
6137
0
0
0
0
0
0
7357
0
0
0
0
0
0
7120
0
0
0
0
0
0
6775
0
0
0
0
0
0
6202
0
0
0
0
0
0
3923
0
0
0
0
0
0
1904
0
0
0
0
0
0
1306
0
0
0
0
0
0
2156
0
0
0
0
0
0
3689
0
0
0
0
0
0
6845
0
0
0
0
0
0
5417
0
0
0
0
0
0
5931
0
0
0
0
0
0
6158
0
0
0
0
0
0
6962
0
0
0
0
0
0
6819
0
0
0
0
0
0
6605
0
0
0
0
0
0
4996
0
0
0
0
0
0
3592
0
0
0
0
0
0
2454
0
0
0
0
0
0
2291
0
0
0
0
0
0
2979
0
0
0
0
0
0
3693
0
0
0
0
0
0
4704
0
0
0
0
0
0
7005
0
0
0
0
0
0
11186
0
0
0
0
0
0
13894
0
0
0
0
0
0
19954
0
0
0
0
0
0
26577
0
0
0
0
0
0
27961
0
0
0
0
0
0
31448
0
0
0
0
0
0
42315
0
0
0
0
0
0
67015
0
0
0
0
0
