Column1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22
0
0
0
0
0
0
109
0
0
0
0
0
0
405
0
0
0
0
0
0
746
0
0
0
0
0
0
791
0
0
0
0
0
0
917
0
0
0
0
0
0
1076
0
0
0
0
0
0
1398
0
0
0
0
0
0
1289
0
0
0
0
0
0
1897
0
0
0
0
0
0
2910
0
0
0
0
0
0
5061
0
0
0
0
0
0
5785
0
0
0
0
0
0
7297
0
0
0
0
0
0
10685
0
0
0
0
0
0
14050
0
0
0
0
0
0
19007
0
0
0
0
0
0
20195
0
0
0
0
0
0
24971
0
0
0
0
0
0
31572
0
0
0
0
0
0
39247
0
0
0
0
0
0
41965
0
0
0
0
0
0
51641
0
0
0
0
0
0
48677
0
0
0
0
0
0
51183
0
0
0
0
0
0
68979
0
0
0
0
0
0
72320
0
0
0
0
0
0
78158
0
0
0
0
0
0
75330
0
0
0
0
0
0
81712
0
0
0
0
0
0
87054
0
0
0
0
0
0
96217
0
0
0
0
0
0
95982
0
0
0
0
0
0
97588
0
0
0
0
0
0
81504
0
0
0
0
0
0
70725
0
0
0
0
0
0
67129
0
0
0
0
0
0
57887
0
0
0
0
0
0
48034
0
0
0
0
0
0
42762
0
0
0
0
0
0
35314
0
0
0
0
0
0
45454
0
0
0
0
0
0
44863
0
0
0
0
0
0
60464
0
0
0
0
0
0
84733
0
0
0
0
0
0
77946
0
0
0
0
0
0
79316
0
0
0
0
0
0
61185
0
0
0
0
0
0
51269
0
0
0
0
0
0
50744
0
0
0
0
0
0
42687
0
0
0
0
0
0
44701
0
0
0
0
0
0
43723
0
0
0
0
0
0
50279
0
0
0
0
0
0
51631
0
0
0
0
0
0
71481
0
0
0
0
0
0
93977
0
0
0
0
0
0
153369
0
0
0
0
0
0
164523
0
0
0
0
0
0
165754
0
0
0
0
0
0
141493
0
0
0
0
0
0
144708
0
0
0
0
0
0
165989
0
0
0
0
0
0
234660
0
0
0
0
0
0
208332
0
0
0
0
0
0
195205
0
0
0
0
0
0
162769
0
0
0
0
0
0
137636
0
0
0
0
0
0
133147
0
0
0
0
0
0
125444
0
0
0
0
0
0
108881
0
0
0
0
0
0
105110
0
0
0
0
0
0
88348
0
0
0
0
0
0
87225
0
0
0
0
0
0
80437
0
0
0
0
0
0
62306
0
0
0
0
0
0
47254
0
0
0
0
0
0
38265
0
0
0
0
0
0
28531
0
0
0
0
0
0
19860
0
0
0
0
0
0
14221
0
0
0
0
0
0
10997
0
0
0
0
0
0
9250
0
0
0
0
0
0
6633
0
0
0
0
0
0
7214
0
0
0
0
0
0
8597
0
0
0
0
0
0
9024
0
0
0
0
0
0
8642
0
0
0
0
0
0
9415
0
0
0
0
0
0
10247
0
0
0
0
0
0
11855
0
0
0
0
0
0
15763
0
0
0
0
0
0
20177
0
0
0
0
0
0
37801
0
0
0
0
0
