Calculated_coefficients
3764.1961804360394
2561.2583310685536
-2458.1063066261468
3217.8577801344654
-1833.02870003125
1616.1900895401748
-2262.3420571013426
892.1256201386306
-2037.8233573877362
1490.440093998578
-1473.1700523045324
1071.5334915506753
-2672.0663533000557
481.97734754412687
-2239.0274045462256
-64.6291745902143
-2251.473269503619
-724.129024436094
-1513.4932846118872
