Calculated_coefficients
56824.47909561294
-27987.355110857232
-17306.53533115403
21161.19525753461
-16803.49842151046
-5610.299592909486
13359.864762670206
20476.115066257797
5847.322815588816
14117.436877299355
-29064.805055631663
9779.8856633684
-13268.59494726177
-7393.332529701314
-23792.38704755046
9820.416249131926
15004.288019196041
13355.650101949368
-24485.04860844148
3846.345029298361
791.3106898604279
-6375.495048095589
-17489.211542867117
-1514.9136669668771
4078.4569891474275
2289.0880328713665
-9079.870569629049
-1698.221105884287
-9476.812577903109
394.28408519266344
-9398.602223475564
-6514.978677820502
-2507.0787980144437
7630.1481016144935
-4512.634794477397
-4017.096231788671
-4421.454125677454
1026.7355519530795
-4844.643866511883
-4904.500101318114
-710.4611917992465
