Calculated_coefficients
11962.300076690823
177.97067539058656
-5451.783973223767
10981.35457143968
-7974.955559019399
1268.692269616261
-6232.824838774828
-2556.816721974462
-10598.281046957822
87.48788507115522
-2115.2593767725107
-5293.423211573925
-7915.184140835995
-2657.265777279732
-2177.161953751313
-6069.733339013118
-1204.787322301231
-3425.480832660588
-852.8303652618225
-4241.331904624163
3709.0429544493036
-2427.6959017249515
1016.384081577435
-509.8763262522076
4166.4834355556
-1055.4312402069154
1484.568621294766
1714.858142988191
2031.8768804669871
261.36967488687645
1288.3233657177454
1810.4390118286972
221.59726510525837
1015.6494806324386
972.1115054416841
1164.238782576562
-574.0619719543492
947.9821633302329
-103.83133334338524
160.47261778468703
-627.688125236272
