Calculated_coefficients
3005.19502112252
4280.074638027811
-2122.533815769059
1674.2133650029602
-3482.3304346352647
298.4453029563095
-2638.880488007467
-190.40818729784223
-774.0738851350404
83.50756961486161
-236.51768784937985
1135.4095991678923
-713.1741437205743
1569.5495342034408
-921.6452065161902
1060.5167222266216
-1113.735844599442
641.9615996085809
-1355.8889334619705
605.7761501489477
-1165.512796340235
370.21256494562334
-898.9677336003999
124.04397599962597
-1019.0860913353149
62.738525379888294
-1133.8445771755353
4.764516689847358
-977.901210764095
-88.6807941335059
-799.0281081665287
25.72999918138378
-697.3261744403136
186.97392305026742
-618.4854015270133
123.51181558519565
-623.1709135329517
-68.86478468561013
-685.7139444916442
-182.74853156479514
-659.3468383777331
