Calculated_coefficients
38292.10277505714
-17751.207243098866
-13047.348141954877
-6267.916787114387
-18223.53569273236
-23311.912789404945
-1395.826635132966
11358.406118662915
14182.39538607909
4978.80921533705
1009.0104602804578
5599.32536893299
-6238.712922710519
-6940.478650512618
-6738.522537589313
-2110.6374704690243
4468.013399702501
-230.07529594524462
273.42517969084423
2643.40295421715
649.7668050405097
-186.4289129766089
-3967.8956455924067
-2133.4418829137244
895.7086121040794
-623.6576246283806
-238.75232139492508
-564.5010701914251
1606.9330394004423
2100.3780969355607
-1717.1252372586555
-2167.9365543812382
1062.6667131992333
975.1855530625388
-1525.5115517149518
-1353.132069594942
874.8844041996238
872.3027578299294
-385.3755079122868
-1234.5235595329468
503.28525015353136
