Calculated_coefficients
49150.69502798962
-40722.54504075207
-19373.2840013412
33156.8727396378
4780.906294023584
-3212.4920541453084
-8079.005129295589
-14535.09442452285
-10148.733179632649
17934.135382678134
4103.996466189193
-5443.576220203878
-19149.830924994705
