Calculated_coefficients
17295.140978542328
-10228.1766152618
-6108.129117054853
-6916.344234341369
8258.436899116341
4941.0916721462745
-7212.898338443213
2538.750152312067
-6479.868035567301
8.957744853430006
720.6336212498048
-1801.6682729755378
2891.4792871194
-2932.012595827609
-1324.1756598580355
992.3914751822559
-2870.431967108542
-406.6562480406174
-777.9076035003955
