Day;New_cases;a0;a1;b1;a2;b2;a3;b3;a4;b4;a5;b5;a6;b6;a7;b7;a8;b8;a9;b9;a10;b10;a11;b11;a12;b12;a13;b13;a14;b14;a15;b15;a16;b16;a17;b17;a18;b18;a19;b19;a20;b20
252;3933;1.0;-0.5631507242749186;0.8263541987239096;-0.3657225234972692;-0.9307239310379793;0.9750645322571948;0.2219215130041654;-0.7324940716135787;0.6807734094770164;-0.15005539834465284;-0.9886775902323404;0.9015016841318841;0.432775592550431;-0.865307254363206;0.5012418134457758;0.07309512989807726;-0.9973249731081556;0.782980103677063;0.6220467484408673;-0.9549667548552551;0.2967128192734906;0.29260033563334803;-0.9562348265919057;0.6254105729852466;0.7802958510707753;-0.9970011699250151;0.07738647923346355;0.49751328890718016;-0.8674563547295971;0.43665123195606115;0.8996308696522447;-0.9893142039703664;-0.14579919691987409;0.6776147890466858;-0.7354170229639884;0.22611568550828884;0.9741004551724204;-0.9322892131745123;-0.3617137307297702;0.8239230057575538;-0.5667017562911182
259;6165;1.0;-0.6118864012687243;0.7909456567567773;-0.25119006388481957;-0.9679377830240642;0.9192859697186107;0.39359027665646634;-0.8738071036110805;0.4862727071086906;0.150055398344652;-0.9886775902323405;0.6901733882429725;0.7236440382959118;-0.994670819911521;0.1031016974474358;0.5270777086423712;-0.8498170915275285;0.34964745525122964;0.9368813462954311;-0.9549667548552556;-0.29671281927348897;0.8190148866680791;-0.573772267904326;-0.047321388322430206;0.9988797155850336;-0.7611042586607757;-0.6486295610349802;0.9787400799669148;-0.2051044998686211;-0.43665123195606204;0.8996308696522443;-0.44437817810461533;-0.8958392907349079;0.9804691603616326;0.19667288979357403;-0.7554933140726787;0.655156357209087;-0.05591699010060574;-0.9984354211555642;0.8239230057575557;0.5667017562911154
266;6024;1.0;-0.6584015846980488;0.7526668275320085;-0.13301470653419636;-0.9911140639934546;0.8335557718385702;0.5524353131676191;-0.9646141756912432;0.26366549272800816;0.4366512319560628;-0.8996308696522439;0.38963044953078924;0.9209712877166341;-0.9497178427914322;-0.3131070409358249;0.8609610158889934;-0.5086709438521061;-0.18399835165767803;0.9829265519799826;-0.6186714032625052;-0.7856498550787129;0.9986668162884761;0.05161966722325118;-0.6963762255968702;0.7176769136759639;-0.08167639533042563;-0.9966589017541698;0.8039279618328232;0.5947266869607607;-0.9769384927771801;0.21352091543980298;0.482507741761215;-0.8758917051442447;0.34157076916785595;0.9398560579418953;-0.9322892131745149;-0.36171373072976354;0.8860706215341342;-0.463550270902858;-0.23449138957040516;0.9721181966290624
273;6561;1.0;-0.702527474169157;0.7116566222817746;-0.012910296075008843;-0.9999166586547379;0.7206671495538606;0.693281226886978;-0.9996666485105112;0.02581844022713244;0.6839194216246106;-0.7295575540864875;0.03872228089217295;0.9992500112396835;-0.7383263540031056;-0.6744436188329463;0.998666816288476;-0.051619667223252896;-0.6648553979642868;0.746972087696555;-0.0645084494493161;-0.9979171608653922;0.7554933140726804;0.655156357209085;-0.9970011699250153;0.07738647923346001;0.6453481132295523;-0.7638886127905409;0.09025161003103863;0.9959189961471793;-0.7721565844991629;-0.6354323008901791;0.9946708199115213;-0.10310169744743312;-0.6254105729852474;0.7802958510707746;-0.11593459959549947;-0.9932568492674144;0.788305055830525;0.6152845999633283;-0.9916773198992901;0.12874817745258038
280;7089;1.0;-0.7441039398713607;0.6680638642135335;0.10738134666416306;-0.994217906893952;0.5842981736283681;0.8115390590073613;-0.9769384927771817;-0.2135209154397961;0.8695893893466108;-0.4937755501599776;-0.3171912885891069;0.9483615800121713;-0.3975428142825554;-0.9175836260593939;0.9088176373395029;0.4171936026123169;-0.9549667548552551;0.2967128192734906;0.5123714121284229;-0.8587639582758034;0.19245158197083115;0.9813064702716091;-0.7987793728863638;-0.601624063224924;0.9962981749346079;-0.08596479873744502;-0.6839194216246113;0.7295575540864868;0.021516097436219232;-0.9997685019798909;0.6518989958787125;0.7583058084785627;-0.9916773198992895;-0.12874817745258404;0.8239230057575538;-0.5667017562911182;-0.23449138957041207;0.9721181966290607;-0.47495107206705167;-0.8800122039735349
287;8626;1.0;-0.7829801036770628;0.6220467484408676;0.22611568550828803;-0.9741004551724206;0.4288919379124834;0.9033558023246845;-0.8977433935342339;-0.4405187843504946;0.9769384927771815;-0.21352091543979693;-0.6321034111873489;0.7748840413670405;0.012910296075008874;-0.9999166586547379;0.611886401268725;0.7909456567567767;-0.9711000518829507;-0.23867276600594892;0.9088176373395022;-0.41719360261231847;-0.4520722039323022;0.8919813464595495;-0.2008905551306345;-0.9796136916454902;0.766658819300159;0.6420547132365637;-0.9996666485105112;-0.0258184402271325;0.7987793728863644;-0.6016240632249232;-0.2511900638848179;0.9679377830240645;-0.405425728359999;-0.914127988185333;0.8860706215341391;0.46355027090284867;-0.982125605868;0.18822670984324724;0.6518989958787098;-0.7583058084785649
294;12957;1.0;-0.8190148866680801;0.5737722679043246;0.341570769167856;-0.9398560579418953;0.25951179706979904;0.9657399376548551;-0.7666588193001584;-0.6420547132365644;0.9962981749346077;0.08596479873744685;-0.8653072543632069;0.5012418134457742;0.42110087079609193;-0.9070138128026348;0.1755314904214261;0.9844738167520926;-0.7086266782644587;-0.7055836101071788;0.9852201067560605;0.17129314418147834;-0.9051931898913991;0.4250003399695506;0.49751328890718327;-0.8674563547295954;0.09025161003103863;0.9959189961471793;-0.6453481132295462;-0.7638886127905461;0.9668478136052773;0.25535329511618815;-0.9383773917408655;0.34561231267072945;0.5702422926917928;-0.8214765533024103;0.00430353829624134;0.9999907397361901;-0.5772916165517227;-0.8165380514459193;0.9413173175128465;0.33752289959411474
301;19952;1.0;-0.8520775211013091;0.5234156073655505;0.45207220393230374;-0.8919813464595487;0.081676395330423;0.99665890175417;-0.5912614448635792;-0.806479946320944;0.9259247771938506;0.3777079652039631;-0.9866579328916569;0.16280701293851763;0.7554933140726793;-0.6551563572090864;-0.3008198076356654;0.9536809966304463;-0.24284972209593858;-0.9700639218515064;0.7146733860429636;0.6994583270516443;-0.9750645322571958;-0.2219215130041611;0.9469877530760747;-0.3212696616923661;-0.6387494220515253;0.7694148268839394;0.14154029521704004;-0.9899324950873535;0.39754281428255944;0.9175836260593921;-0.8190148866680825;-0.573772267904321;0.998185534471859;0.06021327736578764;-0.8820480249558508;0.4711595076738692;0.5049610547215145;-0.8631421280499149;0.021516097436229766;0.9997685019798906
308;30417;1.0;-0.8820480249558537;0.4711595076738638;0.5560174366570446;-0.8311706263658079;-0.09882013873287163;0.9951053111006976;-0.3816892202666588;-0.9242907221930933;0.7721565844991647;0.635432300890177;-0.980469160361632;-0.1966728897935766;0.9574851883550396;-0.28848243288060776;-0.70862667826446;0.7055836101071775;0.29260033563334803;-0.9562348265919057;0.19245158197083115;0.9813064702716091;-0.6321034111873476;-0.7748840413670416;0.9226395488404874;0.38566340624360773;-0.9955213724144752;0.09453674981719945;0.8335557718385713;-0.5524353131676175;-0.4749510720670487;0.8800122039735365;0.004303538296245016;-0.9999907397361901;0.46735921715799905;0.8840675099433652;-0.8287700871745042;-0.559589262410176;0.9946708199115208;0.10310169744743679;-0.9259247771938489;0.3777079652039671
315;31345;1.0;-0.9088176373395029;0.41719360261231686;0.6518989958787125;-0.7583058084785625;-0.27609697309746956;0.9611297838723005;-0.15005539834465284;-0.9886775902323404;0.5488429582847202;0.8359254794186363;-0.8475409228928303;-0.5307300481619346;0.99167731989929;0.12874817745258135;-0.9549667548552551;0.2967128192734906;0.7441039398713598;-0.6680638642135345;-0.39754281428255384;0.9175836260593946;-0.021516097436221803;-0.9997685019798909;0.43665123195606115;0.8996308696522447;-0.7721565844991629;-0.6354323008901791;0.9668478136052773;0.25535329511618815;-0.9852201067560606;0.17129314418147737;0.8239230057575538;-0.5667017562911182;-0.5123714121284222;0.8587639582758039;0.10738134666416048;-0.9942179068939522;0.31719128858910933;0.9483615800121704;-0.6839194216246138;-0.7295575540864845
322;33657;1.0;-0.9322892131745133;0.36171373072976765;0.7383263540031063;-0.6744436188329457;-0.4443781781046138;0.8958392907349086;0.09025161003104046;-0.9959189961471792;0.2760969730974704;0.9611297838723003;-0.6050560696488483;-0.7961828637826162;0.8520775211013093;0.5234156073655502;-0.98370929377361;-0.17976658572556098;0.9821256058680001;-0.18822670984324638;-0.8475409228928295;0.530730048161936;0.5981809144059158;-0.801361088174677;-0.267814305162176;0.9634705485641483;-0.09882013873287422;-0.9951053111006972;0.45207220393230446;0.8919813464595484;-0.7441039398713639;-0.6680638642135299;0.935367949313149;0.35367612217636946;-0.9999629591162655;0.008606996888688193;0.9291414114031726;-0.36972454289067724;-0.7324940716135776;0.6807734094770176;0.43665123195605804;-0.8996308696522461
329;36909;1.0;-0.9523775757303974;0.3049212246562893;0.8140460935082175;-0.5808002734538013;-0.5981809144059165;0.8013610881746764;0.32534208471197923;-0.9455963874271429;-0.02151609743622009;0.9997685019798909;-0.28435918728100323;-0.9587178169872965;0.5631507242749193;0.826354198723909;-0.7883050558305267;-0.6152845999633262;0.9383773917408652;0.3456123126707304;-0.9990741151022302;-0.04302223300452626;0.964614175691243;-0.263665492728009;-0.8382797052177746;0.5452404385406504;0.6321034111873483;-0.774884041367041;-0.36572252349726764;0.93072393103798;0.06450844944931353;-0.9979171608653924;0.2428497220959394;0.9700639218515061;-0.5270777086423764;-0.8498170915275253;0.7611042586607786;0.6486295610349767;-0.9226395488404904;-0.38566340624360035;0.9962981749346085;0.08596479873743806
336;38751;1.0;-0.9690098257244062;0.24702218048093552;0.8779600847008883;-0.4787338401157883;-0.7324940716135787;0.6807734094770164;0.5416278206559817;-0.840618405634478;-0.3171912885891069;0.9483615800121713;0.07309512989807726;-0.9973249731081556;0.1755314904214261;0.9844738167520926;-0.41327860778290343;-0.9106046300942165;0.6254105729852466;0.7802958510707753;-0.7987793728863638;-0.601624063224924;0.9226395488404874;0.38566340624360773;-0.9893142039703664;-0.14579919691987409;0.9946708199115213;-0.10310169744743312;-0.9383773917408655;0.34561231267072945;0.8239230057575538;-0.5667017562911182;-0.6584015846980501;0.7526668275320072;0.45207220393230774;-0.8919813464595467;-0.21772323039653094;0.9760105506323685;-0.030120304846906767;-0.9995462806873574;0.2760969730974652;0.9611297838723017
343;30122;1.0;-0.9821256058680006;0.18822670984324424;0.9291414114031743;-0.3697245428906732;-0.8429415373547826;0.5380051715383001;0.7266075247685656;-0.687052767223667;-0.5842981736283688;0.8115390590073608;0.4211008707960887;-0.9070138128026363;-0.24284972209593694;0.9700639218515068;0.05591699010060317;-0.9984354211555643;0.1330147065341972;0.9911140639934545;-0.31719128858910517;-0.9483615800121719;0.4900286664290596;0.8717063187093217;-0.6453481132295515;-0.7638886127905415;0.7775971469736288;0.628762814595832;-0.8820480249558524;-0.47115950767386616;0.9549667548552548;0.2967128192734915;-0.9937465804361781;-0.11165900712169449;0.997001169925015;-0.0773864792334644;-0.9646141756912427;0.26366549272800976;0.8977433935342352;-0.4405187843504921;-0.798779372886366;0.6016240632249211
350;22589;1.0;-0.99167731989929;0.12874817745258132;0.9668478136052773;-0.2553532951161881;-0.9259247771938496;0.37770796520396555;0.8695893893466099;-0.49377555015997915;-0.7987793728863628;0.6016240632249255;0.7146733860429599;-0.6994583270516481;-0.6186714032625011;0.7856498550787162;0.5123714121284199;-0.8587639582758052;-0.39754281428255056;0.917583626059396;0.2760969730974619;-0.9611297838723027;-0.15005539834464765;0.9886775902323411;0.021516097436219232;-0.9997685019798909;0.10738134666417094;0.9942179068939511;-0.2344913895704154;-0.97211819662906;0.35769823883313556;0.9338372288229213;-0.47495107206705794;-0.8800122039735315;0.5842981736283738;0.8115390590073572;-0.6839194216246189;-0.7295575540864796;0.7721565844991702;0.6354323008901702;-0.8475409228928388;-0.530730048161921
357;13071;1.0;-0.9976303053065857;0.06880242680232007;0.9905324521322227;-0.13727877211326517;-0.978740079966915;0.20510449986862025;0.9623090774541484;-0.2719581575341063;-0.9413173175128469;0.3375228995941138;0.9158642882672863;-0.40148798920597495;-0.886070621534138;0.46355027090285095;0.8520775211013084;-0.5234156073655516;-0.814046093508216;0.5808002734538035;0.7721565844991636;-0.6354323008901783;-0.7266075247685637;0.6870527672236689;0.6776147890466858;-0.7354170229639884;-0.6254105729852418;0.780295851070779;0.570242292691787;-0.8214765533024143;-0.5123714121284222;0.8587639582758039;0.4520722039323014;-0.89198134645955;-0.3896304495307836;0.9209712877166364;0.3253420847119743;-0.9455963874271446;-0.2595117970697991;0.9657399376548551;0.1924515819708278;-0.9813064702716098
364;11935;1.0;-0.9999629591162655;0.008606996888688698;0.9998518392091162;-0.01721335615583528;-0.9996666485105111;0.025818440227134216;0.9994074007397047;-0.03442161162274694;-0.99907411510223;0.04302223300453152;0.9986668162884758;-0.05161966722325644;-0.9981855344718585;0.06021327736579375;0.9976303053065856;-0.06880242680232226;-0.9970011699250148;0.07738647923346709;0.9962981749346076;-0.08596479873744857;-0.9955213724144752;0.09453674981719945;0.9946708199115205;-0.10310169744744019;-0.9937465804361777;0.1116590071216979;0.9927487224577399;-0.1202080448993542;-0.9916773198992891;0.12874817745258743;0.9905324521322222;-0.13727877211326953;-0.989314203970366;0.14579919691987747;0.9880226656636963;-0.15430882066428908;-0.986657932891656;0.16280701293852282;0.98522010675606;-0.17129314418148173
371;14242;1.0;-0.998666816288476;-0.05161966722325381;0.9946708199115211;0.10310169744743496;-0.9880226656636976;-0.15430882066428128;0.9787400799669151;0.2051044998686194;-0.9668478136052775;-0.25535329511618726;0.9523775757303974;0.3049212246562893;-0.9353679493131475;-0.35367612217637356;0.915864288267287;0.4014879892059734;-0.8939185965192576;-0.4482293417404094;0.8695893893466108;0.49377555015997765;-0.8429415373547816;-0.5380051715383016;0.8140460935082174;0.5808002734538014;-0.7829801036770636;-0.6220467484408666;0.7498264012045658;0.6616346182422814;-0.7146733860429593;-0.6994583270516488;0.6776147890466884;0.735417022963986;-0.638749422051528;-0.7694148268839373;0.5981809144059186;0.801361088174675;-0.5560174366570423;-0.8311706263658094;0.5123714121284227;0.8587639582758034
378;9591;1.0;-0.9937465804361781;-0.11165900712169444;0.9750645322571948;0.2219215130041654;-0.9441875088341994;-0.32940848222452995;0.9015016841318841;0.432775592550431;-0.8475409228928303;-0.5307300481619346;0.782980103677063;0.6220467484408673;-0.7086266782644612;-0.7055836101071763;0.6254105729852466;0.7802958510707753;-0.5343725582809778;-0.8452490573530638;0.43665123195606115;0.8996308696522447;-0.33346877891818905;-0.9427611433904199;0.22611568550828884;0.9741004551724204;-0.11593459959549947;-0.9932568492674144;0.004303538296248445;0.9999907397361901;0.10738134666416048;-0.9942179068939522;-0.21772323039653094;0.9760105506323685;0.325342084711981;-0.9455963874271422;-0.4288919379124859;0.9033558023246834;0.5270777086423697;-0.8498170915275294;-0.6186714032625081;0.7856498550787107
385;7746;1.0;-0.9852201067560606;-0.17129314418147787;0.9413173175128469;0.33752289959411386;-0.8695893893466103;-0.4937755501599784;0.7721565844991635;0.6354323008901783;-0.6518989958787118;-0.7583058084785631;0.5123714121284213;0.8587639582758043;-0.3576982388331248;-0.9338372288229254;0.19245158197082765;0.9813064702716098;-0.02151609743621825;-0.999768501979891;-0.15005539834465467;0.9886775902323401;0.3171912885891061;-0.9483615800121715;-0.4749510720670549;0.8800122039735331;0.618671403262506;-0.7856498550787123;-0.7441039398713616;0.6680638642135324;0.8475409228928347;-0.5307300481619277;-0.9259247771938516;0.37770796520396055;0.9769384927771823;-0.2135209154397934;-0.9990741151022303;0.043022233004522584;0.9916773198992892;0.1287481774525867;-0.9549667548552541;-0.2967128192734941
392;8012;1.0;-0.973118337233262;-0.23030567023061196;0.8939185965192572;0.4482293417404102;-0.7666588193001597;-0.642054713236563;0.5981809144059171;0.801361088174676;-0.3975428142825554;-0.9175836260593939;0.1755314904214296;0.984473816752092;0.055916990100599626;-0.9984354211555645;-0.2843591872810016;0.958717816987297;0.49751328890718016;-0.8674563547295971;-0.6839194216246113;0.7295575540864868;0.8335557718385673;-0.5524353131676235;-0.9383773917408631;0.3456123126707361;0.9927487224577399;-0.1202080448993542;-0.9937465804361789;-0.11165900712168743;0.941317317512849;0.33752289959410803;-0.8382797052177765;-0.5452404385406476;0.6901733882429737;0.7236440382959106;-0.5049610547215213;-0.8631421280499109;0.29260033563335475;0.9562348265919037;-0.06450844944931426;-0.9979171608653923
399;8909;1.0;-0.9574851883550394;-0.28848243288060865;0.8335557718385702;0.5524353131676191;-0.638749422051528;-0.7694148268839371;0.38963044953078924;0.9209712877166341;-0.10738134666416656;-0.9942179068939515;-0.18399835165767803;0.9829265519799826;0.4597327394521036;-0.8880573226294934;-0.6963762255968702;0.7176769136759639;0.8738071036110784;-0.48627270710869447;-0.9769384927771801;0.21352091543980298;0.9970011699250152;0.07738647923346098;-0.9322892131745149;-0.36171373072976354;0.7883050558305293;0.6152845999633226;-0.5772916165517284;-0.8165380514459152;0.31719128858910933;0.9483615800121704;-0.03012030484691387;-0.9995462806873572;-0.25951179706979227;0.9657399376548569;0.5270777086423637;-0.8498170915275332;-0.7498264012045606;0.6616346182422874;0.908817637339497;-0.4171936026123297
406;10967;1.0;-0.9383773917408642;-0.3456123126707333;0.7611042586607746;0.6486295610349815;-0.49002866642905885;-0.871706318709322;0.15855938510313458;0.9873494423939864;0.19245158197082946;-0.9813064702716094;-0.5197438121555163;0.8543221697498264;0.7829801036770621;-0.6220467484408686;-0.9497178427914317;0.3131070409358266;0.9994074007397047;0.034421611622747005;-0.9259247771938502;-0.37770796520396394;0.7383263540031063;0.6744436188329458;-0.45973273945210275;-0.8880573226294939;0.12447926388678622;0.9922222094179327;0.2261156855082855;-0.9741004551724212;-0.548842958284718;0.8359254794186377;0.8039279618328212;-0.5947266869607635;-0.9599326896597449;0.280230675199215;0.9976303053065856;0.06880242680232238;-0.9123747579707286;-0.4093559588156185;0.7146733860429623;0.6994583270516457
413;15561;1.0;-0.9158642882672872;-0.40148798920597295;0.677614789046689;0.7354170229639854;-0.32534208471198006;-0.9455963874271426;-0.08167639533042215;0.9966589017541702;0.4749510720670494;-0.8800122039735361;-0.7883050558305256;0.6152845999633275;0.9690098257244056;-0.24702218048093763;-0.9866579328916572;-0.16280701293851593;0.8382797052177741;0.5452404385406513;-0.5488429582847208;-0.8359254794186358;0.16705162550212344;0.9859481499638296;0.2428497220959361;-0.9700639218515069;-0.6118864012687228;0.7909456567567783;0.8779600847008862;-0.4787338401157921;-0.9962981749346078;0.08596479873744588;0.9469877530760759;0.3212696616923628;-0.7383263540031092;-0.6744436188329425;0.4054257283599965;0.9141279881853341;-0.004303538296252855;-0.9999907397361901;-0.3975428142825523;0.9175836260593953
420;25576;1.0;-0.8900275764346766;-0.455906693508459;0.5842981736283681;0.8115390590073613;-0.15005539834465284;-0.9886775902323404;-0.3171912885891069;0.9483615800121713;0.7146733860429624;-0.6994583270516456;-0.9549667548552551;0.2967128192734906;0.9852201067560605;0.17129314418147834;-0.7987793728863638;-0.601624063224924;0.43665123195606115;0.8996308696522447;0.021516097436226338;-0.9997685019798908;-0.4749510720670549;0.8800122039735331;0.8239230057575538;-0.5667017562911182;-0.9916773198992901;0.12874817745258038;0.9413173175128465;0.33752289959411474;-0.6839194216246086;-0.7295575540864894;0.2760969730974652;0.9611297838723017;0.19245158197083476;-0.9813064702716084;-0.6186714032625081;0.7856498550787107;0.9088176373395029;-0.4171936026123168;-0.9990741151022297;-0.043022233004538744
427;37418;1.0;-0.8609610158889943;-0.5086709438521047;0.4825077417612181;0.8758917051442431;0.03012030484690775;-0.9995462806873573;-0.5343725582809794;0.8452490573530629;0.8900275764346773;-0.45590669350845736;-0.9981855344718586;-0.060213277365792045;0.8287700871745036;0.5595892624101767;-0.4288919379124826;-0.9033558023246849;-0.0902516100310396;0.9959189961471792;0.584298173628371;-0.8115390590073592;-0.9158642882672874;0.4014879892059725;0.9927487224577404;0.1202080448993508;-0.7935716089521457;-0.6084768701151283;0.3737197147904688;0.9275416835791968;0.15005539834465734;-0.9886775902323397;-0.6321034111873504;0.7748840413670393;0.9383773917408641;-0.3456123126707336;-0.9837092937736103;-0.17976658572555929;0.7554933140726745;0.6551563572090918;-0.31719128858910006;-0.9483615800121735
434;50473;1.0;-0.828770087174504;-0.5595892624101763;0.37371971479046967;0.9275416835791963;0.20931464596304777;-0.977848341505657;-0.72066714955386;0.6932812268869787;0.9852201067560602;-0.17129314418148003;-0.912374757970728;-0.40935595881562004;0.5270777086423757;0.8498170915275257;0.03872228089217124;-0.9992500112396836;-0.5912614448635736;0.8064799463209481;0.9413173175128454;-0.33752289959411796;-0.9690098257244072;-0.24702218048093172;0.6648553979642888;0.7469720876965532;-0.13301470653419806;-0.9911140639934544;-0.4443781781046059;0.8958392907349125;0.8695893893466073;-0.4937755501599837;-0.9970011699250155;-0.07738647923345658;0.7829801036770664;0.6220467484408632;-0.30081980763567884;-0.953680996630442;-0.28435918728099313;0.9587178169872995;0.7721565844991579;-0.6354323008901851
441;55106;1.0;-0.7935716089521474;-0.6084768701151261;0.2595117970697999;0.9657399376548549;0.381689220266658;-0.9242907221930936;-0.865307254363206;0.5012418134457758;0.99167731989929;0.12874817745258135;-0.7086266782644612;-0.7055836101071763;0.1330147065341972;0.9911140639934545;0.49751328890718016;-0.8674563547295971;-0.9226395488404864;0.38566340624361006;0.9668478136052773;0.25535329511618815;-0.6118864012687256;-0.7909456567567763;0.004303538296248445;0.9999907397361901;0.6050560696488492;-0.7961828637826156;-0.9646141756912427;0.26366549272800976;0.9259247771938492;0.37770796520396643;-0.5049610547215213;-0.8631421280499109;-0.12447926388679255;0.9922222094179319;0.7025274741691523;-0.7116566222817793;-0.9905324521322225;0.13727877211326683;0.8695893893466098;0.49377555015997926
448;62265;1.0;-0.7554933140726804;-0.655156357209085;0.14154029521704348;0.989932495087353;0.5416278206559803;-0.840618405634479;-0.9599326896597443;0.2802306751992168;0.9088176373395029;0.4171936026123169;-0.4132786077829067;-0.9106046300942151;-0.2843591872810016;0.958717816987297;0.8429415373547822;-0.5380051715383007;-0.9893142039703664;-0.14579919691987409;0.6518989958787125;0.7583058084785627;0.004303538296245016;-0.9999907397361901;-0.6584015846980448;0.752666827532012;0.9905324521322222;-0.13727877211326953;-0.8382797052177765;-0.5452404385406476;0.27609697309747205;0.9611297838722999;0.42110087079608716;-0.907013812802637;-0.9123747579707236;0.40935595881562964;0.9574851883550396;0.2884824328806079;-0.5343725582809853;-0.8452490573530591;-0.15005539834465298;0.9886775902323404
455;52118;1.0;-0.7146733860429612;-0.6994583270516469;0.021516097436222723;0.9997685019798909;0.6839194216246094;-0.7295575540864887;-0.99907411510223;0.04302223300453152;0.7441039398713609;0.6680638642135331;-0.06450844944931965;-0.997917160865392;-0.6518989958787105;0.7583058084785643;0.9962981749346076;-0.08596479873744857;-0.7721565844991675;-0.6354323008901736;0.10738134666416388;0.9942179068939518;0.6186714032625005;-0.7856498550787167;-0.9916773198992891;0.12874817745258743;0.7987793728863665;0.6016240632249206;-0.15005539834465806;-0.9886775902323396;-0.5842981736283674;0.8115390590073618;0.98522010675606;-0.17129314418148173;-0.8239230057575583;-0.5667017562911117;0.1924515819708398;0.9813064702716074;0.5488429582847203;-0.8359254794186363;-0.9769384927771814;0.2135209154397977
462;34185;1.0;-0.6712599575675315;-0.7412220108485957;-0.09882013873287163;0.9951053111006976;0.8039279618328212;-0.5947266869607635;-0.980469160361632;-0.1966728897935766;0.5123714121284243;0.8587639582758025;0.29260033563334803;-0.9562348265919057;-0.9051931898913975;0.42500033996955383;0.9226395488404874;0.38566340624360773;-0.33346877891818905;-0.9427611433904199;-0.4749510720670487;0.8800122039735365;0.9711000518829501;-0.23867276600595141;-0.8287700871745042;-0.559589262410176;0.14154029521704342;0.989932495087353;0.6387494220515273;-0.7694148268839377;-0.99907411510223;0.04302223300452968;0.702527474169156;0.7116566222817756;0.05591699010059791;-0.9984354211555646;-0.7775971469736239;0.6287628145958382;0.9880226656636982;0.15430882066427698;-0.5488429582847223;-0.8359254794186349
469;30344;1.0;-0.6254105729852467;-0.7802958510707753;-0.21772323039653088;0.9760105506323685;0.8977433935342328;-0.44051878435049696;-0.9051931898913983;-0.4250003399695523;0.23449138957041113;0.972118196629061;0.6118864012687207;-0.79094565675678;-0.9998518392091161;0.017213356155838803;0.63874942205153;0.7694148268839355;0.2008905551306285;-0.9796136916454914;-0.8900275764346753;0.4559066935084613;0.9123747579707298;0.40935595881561604;-0.2511900638848281;-0.967937783024062;-0.5981809144059123;0.8013610881746797;0.9994074007397045;-0.03442161162275398;-0.6518989958787158;-0.7583058084785598;-0.18399835165767284;0.9829265519799836;0.8820480249558521;-0.47115950767386683;-0.9192859697186159;-0.3935902766564542;0.2678143051621836;0.9634705485641463;0.5842981736283638;-0.8115390590073643
476;19010;1.0;-0.5772916165517278;-0.8165380514459157;-0.33346877891818577;0.942761143390421;0.962309077454148;-0.271958157534108;-0.7775971469736283;-0.6287628145958327;-0.06450844944931439;0.9979171608653923;0.8520775211013065;-0.5234156073655547;-0.9192859697186123;-0.3935902766564623;0.2093146459630529;0.9778483415056559;0.6776147890466858;-0.7354170229639884;-0.9916773198992905;-0.128748177452577;0.4673592171580053;0.8840675099433619;0.4520722039322951;-0.8919813464595532;-0.9893142039703648;0.14579919691988452;0.6901733882429789;0.7236440382959057;0.19245158197082082;-0.9813064702716111;-0.9123747579707236;0.40935595881562964;0.8609610158890023;0.5086709438520909;-0.08167639533043088;-0.9966589017541695;-0.7666588193001495;0.6420547132365753;0.9668478136052795;0.2553532951161796
483;13374;1.0;-0.5270777086423727;-0.8498170915275275;-0.44437817810461216;0.8958392907349094;0.9955213724144749;-0.09453674981720214;-0.6050560696488512;-0.796182863782614;-0.35769823883312324;0.9338372288229261;0.9821256058679995;-0.18822670984324988;-0.6776147890466929;-0.7354170229639818;-0.26781430516216914;0.9634705485641503;0.9599326896597421;-0.2802306751992244;-0.7441039398713639;-0.6680638642135299;-0.17553149042142008;0.9844738167520937;0.9291414114031701;-0.36972454289068385;-0.8039279618328259;-0.5947266869607571;-0.08167639533041159;0.996658901754171;0.8900275764346733;-0.45590669350846524;-0.856550995901009;-0.5160623910158437;0.01291029607502296;0.9999166586547377;0.8429415373547736;-0.5380051715383142;-0.9015016841318868;-0.43277559255042547;0.10738134666417265;0.9942179068939508
490;8817;1.0;-0.4749510720670502;-0.8800122039735356;-0.5488429582847194;0.8359254794186368;0.9962981749346077;0.08596479873744685;-0.3975428142825554;-0.9175836260593939;-0.6186714032625039;0.785649855078714;0.9852201067560605;0.17129314418147834;-0.31719128858910517;-0.9483615800121719;-0.6839194216246113;0.7295575540864868;0.9668478136052773;0.25535329511618815;-0.2344913895704085;-0.9721181966290616;-0.7441039398713616;0.6680638642135324;0.9413173175128465;0.33752289959411474;-0.15005539834465104;-0.9886775902323407;-0.798779372886366;0.6016240632249211;0.9088176373395022;0.4171936026123186;-0.06450844944931426;-0.9979171608653923;-0.8475409228928323;0.5307300481619315;0.8695893893466098;0.49377555015997926;0.021516097436224624;-0.9997685019798908;-0.8900275764346778;0.45590669350845653
