Day;Phase;New_cases;Theoretical cases;;a0;a1;b1;a2;b2;a3;b3;a4;b4;a5;b5;a6;b6;a7;b7;a8;b8;a9;b9;a10;b10;a11;b11;a12;b12;a13;b13;a14;b14;a15;b15;a16;b16;a17;b17;a18;b18;a19;b19;a20;b20
217;1.8677413858328358;127;440.09707880516345;;1.0;-0.2926003356333482;0.9562348265919056;-0.828770087174504;-0.5595892624101763;0.7775971469736266;-0.6287628145958348;0.3737197147904696;0.9275416835791964;-0.9962981749346076;0.0859647987374477;0.2093146459630477;-0.977848341505657;0.8738071036110818;0.4862727071086883;-0.72066714955386;0.6932812268869787;-0.4520722039323068;-0.8919813464595472;0.9852201067560602;-0.17129314418148;-0.1244792638867871;0.9922222094179326;-0.912374757970728;-0.40935595881562;0.6584015846980481;-0.7526668275320091;0.5270777086423757;0.8498170915275257;-0.9668478136052766;0.2553532951161906;0.0387222808921712;-0.9992500112396836;0.9441875088342004;0.3294084822245274;-0.5912614448635736;0.8064799463209481;-0.5981809144059207;-0.8013610881746733;0.9413173175128454;-0.3375228995941179
224;1.9279911079564758;224;658.4243286309744;;1.0;-0.3496474552512284;0.9368813462954316;-0.7554933140726804;-0.655156357209085;0.8779600847008878;-0.478733840115789;0.1415402952170434;0.989932495087353;-0.9769384927771816;-0.2135209154397961;0.5416278206559803;-0.840618405634479;0.5981809144059171;0.801361088174676;-0.9599326896597444;0.2802306751992168;0.0730951298980772;-0.9973249731081556;0.9088176373395028;0.4171936026123169;-0.70862667826446;0.7055836101071775;-0.4132786077829067;-0.9106046300942152;0.9976303053065856;-0.0688024268023222;-0.2843591872810016;0.958717816987297;-0.7987793728863659;-0.6016240632249212;0.8429415373547822;-0.5380051715383007;0.2093146459630529;0.977848341505656;-0.9893142039703664;-0.145799196919874;0.482507741761215;-0.8758917051442447;0.6518989958787125;0.7583058084785627
231;1.9882408300801158;256;262.894623656065;;1.0;-0.4054257283599972;0.9141279881853338;-0.6712599575675315;-0.7412220108485957;0.9497178427914316;-0.3131070409358266;-0.0988201387328716;0.9951053111006976;-0.8695893893466112;-0.4937755501599769;0.8039279618328212;-0.5947266869607635;0.2177232303965317;0.9760105506323684;-0.980469160361632;-0.1966728897935766;0.5772916165517263;-0.8165380514459167;0.5123714121284243;0.8587639582758025;-0.99274872245774;0.1202080448993533;0.292600335633348;-0.9562348265919056;0.7554933140726804;0.655156357209085;-0.9051931898913976;0.4250003399695538;-0.0215160974362218;-0.9997685019798908;0.9226395488404874;0.3856634062436077;-0.7266075247685637;0.6870527672236689;-0.333468778918189;-0.94276114339042;0.9970011699250152;0.0773864792334609;-0.4749510720670487;0.8800122039735365
238;2.0484905522037553;536;220.77819535188843;;1.0;-0.4597327394521039;0.8880573226294932;-0.5772916165517278;-0.8165380514459157;0.9905324521322226;-0.137278772113266;-0.3334687789181857;0.942761143390421;-0.6839194216246113;-0.7295575540864868;0.962309077454148;-0.271958157534108;-0.2008905551306328;0.9796136916454904;-0.7775971469736283;-0.6287628145958327;0.9158642882672864;-0.4014879892059749;-0.0645084494493143;0.9979171608653924;-0.8565509959010045;-0.5160623910158513;0.8520775211013065;-0.5234156073655547;0.0730951298980825;0.9973249731081552;-0.9192859697186124;-0.3935902766564623;0.7721565844991612;-0.6354323008901811;0.2093146459630529;0.977848341505656;-0.9646141756912456;-0.2636654927279996;0.6776147890466858;-0.7354170229639884;0.3415707691678626;0.9398560579418928;-0.9916773198992904;-0.128748177452577
245;2.1087402743273955;2223;1653.8841128863514;;1.0;-0.5123714121284236;0.858763958275803;-0.4749510720670502;-0.8800122039735356;0.99907411510223;0.0430222330045306;-0.5488429582847194;0.8359254794186368;-0.4366512319560636;-0.8996308696522435;0.9962981749346076;0.0859647987374468;-0.5842981736283688;0.8115390590073608;-0.3975428142825554;-0.917583626059394;0.99167731989929;0.1287481774525813;-0.6186714032625039;0.785649855078714;-0.3576982388331248;-0.9338372288229254;0.9852201067560604;0.1712931441814783;-0.6518989958787131;0.758305808478562;-0.3171912885891051;-0.948361580012172;0.9769384927771816;0.2135209154397969;-0.6839194216246113;0.7295575540864868;-0.2760969730974678;-0.9611297838723012;0.9668478136052772;0.2553532951161881;-0.7146733860429618;0.6994583270516462;-0.2344913895704085;-0.9721181966290616
252;2.1689899964510353;3933;4303.999887635873;;1.0;-0.5631507242749186;0.8263541987239096;-0.3657225234972692;-0.9307239310379792;0.9750645322571948;0.2219215130041654;-0.7324940716135787;0.6807734094770164;-0.1500553983446528;-0.9886775902323404;0.901501684131884;0.432775592550431;-0.865307254363206;0.5012418134457758;0.0730951298980772;-0.9973249731081556;0.782980103677063;0.6220467484408673;-0.9549667548552552;0.2967128192734906;0.292600335633348;-0.9562348265919056;0.6254105729852466;0.7802958510707753;-0.9970011699250152;0.0773864792334635;0.4975132889071801;-0.8674563547295971;0.4366512319560611;0.8996308696522447;-0.9893142039703664;-0.145799196919874;0.6776147890466858;-0.7354170229639884;0.2261156855082888;0.9741004551724204;-0.9322892131745124;-0.3617137307297702;0.8239230057575538;-0.5667017562911182
259;2.229239718574675;6165;6464.769275164248;;1.0;-0.6118864012687243;0.7909456567567773;-0.2511900638848195;-0.9679377830240642;0.9192859697186108;0.3935902766564663;-0.8738071036110805;0.4862727071086906;0.150055398344652;-0.9886775902323404;0.6901733882429725;0.7236440382959118;-0.994670819911521;0.1031016974474358;0.5270777086423712;-0.8498170915275285;0.3496474552512296;0.9368813462954312;-0.9549667548552556;-0.2967128192734889;0.8190148866680791;-0.573772267904326;-0.0473213883224302;0.9988797155850336;-0.7611042586607757;-0.6486295610349802;0.9787400799669148;-0.2051044998686211;-0.436651231956062;0.8996308696522443;-0.4443781781046153;-0.8958392907349079;0.9804691603616326;0.196672889793574;-0.7554933140726787;0.655156357209087;-0.0559169901006057;-0.9984354211555642;0.8239230057575557;0.5667017562911154
266;2.289489440698315;6024;6752.201660310005;;1.0;-0.6584015846980488;0.7526668275320085;-0.1330147065341963;-0.9911140639934546;0.8335557718385702;0.5524353131676191;-0.9646141756912432;0.2636654927280081;0.4366512319560628;-0.8996308696522439;0.3896304495307892;0.920971287716634;-0.9497178427914322;-0.3131070409358249;0.8609610158889934;-0.5086709438521061;-0.183998351657678;0.9829265519799826;-0.6186714032625052;-0.7856498550787129;0.998666816288476;0.0516196672232511;-0.6963762255968702;0.7176769136759639;-0.0816763953304256;-0.9966589017541698;0.8039279618328232;0.5947266869607607;-0.97693849277718;0.2135209154398029;0.482507741761215;-0.8758917051442447;0.3415707691678559;0.9398560579418952;-0.9322892131745149;-0.3617137307297635;0.8860706215341342;-0.463550270902858;-0.2344913895704051;0.9721181966290624
273;2.349739162821955;6561;5814.5759214382115;;1.0;-0.702527474169157;0.7116566222817746;-0.0129102960750088;-0.999916658654738;0.7206671495538606;0.693281226886978;-0.9996666485105112;0.0258184402271324;0.6839194216246106;-0.7295575540864875;0.0387222808921729;0.9992500112396836;-0.7383263540031056;-0.6744436188329463;0.998666816288476;-0.0516196672232528;-0.6648553979642868;0.746972087696555;-0.0645084494493161;-0.9979171608653922;0.7554933140726804;0.655156357209085;-0.9970011699250152;0.07738647923346;0.6453481132295523;-0.7638886127905409;0.0902516100310386;0.9959189961471792;-0.7721565844991629;-0.6354323008901791;0.9946708199115212;-0.1031016974474331;-0.6254105729852474;0.7802958510707746;-0.1159345995954994;-0.9932568492674144;0.788305055830525;0.6152845999633283;-0.99167731989929;0.1287481774525803
280;2.409988884945595;7089;5955.853737204542;;1.0;-0.7441039398713607;0.6680638642135335;0.107381346664163;-0.994217906893952;0.5842981736283681;0.8115390590073613;-0.9769384927771816;-0.2135209154397961;0.8695893893466108;-0.4937755501599776;-0.3171912885891069;0.9483615800121712;-0.3975428142825554;-0.917583626059394;0.9088176373395028;0.4171936026123169;-0.9549667548552552;0.2967128192734906;0.5123714121284229;-0.8587639582758034;0.1924515819708311;0.9813064702716092;-0.7987793728863638;-0.601624063224924;0.996298174934608;-0.085964798737445;-0.6839194216246113;0.7295575540864868;0.0215160974362192;-0.9997685019798908;0.6518989958787125;0.7583058084785627;-0.9916773198992896;-0.128748177452584;0.8239230057575538;-0.5667017562911182;-0.234491389570412;0.9721181966290608;-0.4749510720670516;-0.8800122039735349
287;2.4702386070692346;8626;8973.056407495491;;1.0;-0.7829801036770628;0.6220467484408676;0.226115685508288;-0.9741004551724206;0.4288919379124834;0.9033558023246844;-0.8977433935342339;-0.4405187843504946;0.9769384927771816;-0.2135209154397969;-0.6321034111873489;0.7748840413670405;0.0129102960750088;-0.999916658654738;0.611886401268725;0.7909456567567767;-0.9711000518829508;-0.2386727660059489;0.9088176373395022;-0.4171936026123184;-0.4520722039323022;0.8919813464595495;-0.2008905551306345;-0.9796136916454902;0.766658819300159;0.6420547132365637;-0.9996666485105112;-0.0258184402271325;0.7987793728863644;-0.6016240632249232;-0.2511900638848179;0.9679377830240644;-0.405425728359999;-0.914127988185333;0.8860706215341391;0.4635502709028486;-0.982125605868;0.1882267098432472;0.6518989958787098;-0.7583058084785649
294;2.530488329192875;12957;14562.316091317367;;1.0;-0.8190148866680801;0.5737722679043246;0.341570769167856;-0.9398560579418952;0.259511797069799;0.9657399376548552;-0.7666588193001584;-0.6420547132365644;0.9962981749346076;0.0859647987374468;-0.8653072543632069;0.5012418134457742;0.4211008707960919;-0.9070138128026348;0.1755314904214261;0.9844738167520926;-0.7086266782644587;-0.7055836101071788;0.9852201067560604;0.1712931441814783;-0.9051931898913992;0.4250003399695506;0.4975132889071832;-0.8674563547295954;0.0902516100310386;0.9959189961471792;-0.6453481132295462;-0.7638886127905461;0.9668478136052772;0.2553532951161881;-0.9383773917408657;0.3456123126707294;0.5702422926917928;-0.8214765533024103;0.0043035382962413;0.99999073973619;-0.5772916165517227;-0.8165380514459193;0.9413173175128464;0.3375228995941147
301;2.590738051316514;19952;20943.869472993527;;1.0;-0.8520775211013091;0.5234156073655505;0.4520722039323037;-0.8919813464595487;0.081676395330423;0.99665890175417;-0.5912614448635792;-0.806479946320944;0.9259247771938506;0.3777079652039631;-0.9866579328916568;0.1628070129385176;0.7554933140726793;-0.6551563572090864;-0.3008198076356654;0.9536809966304464;-0.2428497220959385;-0.9700639218515064;0.7146733860429636;0.6994583270516443;-0.9750645322571958;-0.2219215130041611;0.9469877530760747;-0.3212696616923661;-0.6387494220515253;0.7694148268839394;0.14154029521704;-0.9899324950873536;0.3975428142825594;0.917583626059392;-0.8190148866680825;-0.573772267904321;0.998185534471859;0.0602132773657876;-0.8820480249558508;0.4711595076738692;0.5049610547215145;-0.8631421280499149;0.0215160974362297;0.9997685019798906
308;2.6509877734401543;30417;26733.194287438564;;1.0;-0.8820480249558537;0.4711595076738638;0.5560174366570446;-0.8311706263658079;-0.0988201387328716;0.9951053111006976;-0.3816892202666588;-0.9242907221930932;0.7721565844991647;0.635432300890177;-0.980469160361632;-0.1966728897935766;0.9574851883550396;-0.2884824328806077;-0.70862667826446;0.7055836101071775;0.292600335633348;-0.9562348265919056;0.1924515819708311;0.9813064702716092;-0.6321034111873476;-0.7748840413670416;0.9226395488404874;0.3856634062436077;-0.9955213724144752;0.0945367498171994;0.8335557718385713;-0.5524353131676175;-0.4749510720670487;0.8800122039735365;0.004303538296245;-0.99999073973619;0.467359217157999;0.8840675099433652;-0.8287700871745042;-0.559589262410176;0.9946708199115208;0.1031016974474367;-0.9259247771938488;0.3777079652039671
315;2.711237495563794;31345;31733.45031709956;;1.0;-0.9088176373395028;0.4171936026123168;0.6518989958787125;-0.7583058084785625;-0.2760969730974695;0.9611297838723004;-0.1500553983446528;-0.9886775902323404;0.5488429582847202;0.8359254794186363;-0.8475409228928303;-0.5307300481619346;0.99167731989929;0.1287481774525813;-0.9549667548552552;0.2967128192734906;0.7441039398713598;-0.6680638642135345;-0.3975428142825538;0.9175836260593946;-0.0215160974362218;-0.9997685019798908;0.4366512319560611;0.8996308696522447;-0.7721565844991629;-0.6354323008901791;0.9668478136052772;0.2553532951161881;-0.9852201067560606;0.1712931441814773;0.8239230057575538;-0.5667017562911182;-0.5123714121284222;0.8587639582758039;0.1073813466641604;-0.9942179068939522;0.3171912885891093;0.9483615800121704;-0.6839194216246138;-0.7295575540864845
322;2.771487217687434;33657;35865.96226870216;;1.0;-0.9322892131745132;0.3617137307297676;0.7383263540031063;-0.6744436188329457;-0.4443781781046138;0.8958392907349086;0.0902516100310404;-0.9959189961471792;0.2760969730974704;0.9611297838723004;-0.6050560696488483;-0.7961828637826162;0.8520775211013093;0.5234156073655502;-0.98370929377361;-0.1797665857255609;0.982125605868;-0.1882267098432463;-0.8475409228928295;0.530730048161936;0.5981809144059158;-0.801361088174677;-0.267814305162176;0.9634705485641484;-0.0988201387328742;-0.9951053111006972;0.4520722039323044;0.8919813464595484;-0.7441039398713639;-0.6680638642135299;0.935367949313149;0.3536761221763694;-0.9999629591162656;0.0086069968886881;0.9291414114031726;-0.3697245428906772;-0.7324940716135776;0.6807734094770176;0.436651231956058;-0.8996308696522461
329;2.8317369398110737;36909;37927.594837366356;;1.0;-0.9523775757303974;0.3049212246562893;0.8140460935082175;-0.5808002734538013;-0.5981809144059165;0.8013610881746764;0.3253420847119792;-0.9455963874271428;-0.02151609743622;0.9997685019798908;-0.2843591872810032;-0.9587178169872964;0.5631507242749193;0.826354198723909;-0.7883050558305267;-0.6152845999633262;0.9383773917408652;0.3456123126707304;-0.9990741151022302;-0.0430222330045262;0.964614175691243;-0.263665492728009;-0.8382797052177746;0.5452404385406504;0.6321034111873483;-0.774884041367041;-0.3657225234972676;0.93072393103798;0.0645084494493135;-0.9979171608653924;0.2428497220959394;0.970063921851506;-0.5270777086423764;-0.8498170915275253;0.7611042586607786;0.6486295610349767;-0.9226395488404904;-0.3856634062436003;0.9962981749346084;0.085964798737438
336;2.891986661934714;38751;36142.54476848455;;1.0;-0.9690098257244062;0.2470221804809355;0.8779600847008883;-0.4787338401157883;-0.7324940716135787;0.6807734094770164;0.5416278206559817;-0.840618405634478;-0.3171912885891069;0.9483615800121712;0.0730951298980772;-0.9973249731081556;0.1755314904214261;0.9844738167520926;-0.4132786077829034;-0.9106046300942164;0.6254105729852466;0.7802958510707753;-0.7987793728863638;-0.601624063224924;0.9226395488404874;0.3856634062436077;-0.9893142039703664;-0.145799196919874;0.9946708199115212;-0.1031016974474331;-0.9383773917408657;0.3456123126707294;0.8239230057575538;-0.5667017562911182;-0.6584015846980501;0.7526668275320072;0.4520722039323077;-0.8919813464595467;-0.2177232303965309;0.9760105506323684;-0.0301203048469067;-0.9995462806873574;0.2760969730974652;0.9611297838723016
343;2.9522363840583536;30122;30169.184448354827;;1.0;-0.9821256058680006;0.1882267098432442;0.9291414114031744;-0.3697245428906732;-0.8429415373547826;0.5380051715383001;0.7266075247685656;-0.687052767223667;-0.5842981736283688;0.8115390590073608;0.4211008707960887;-0.9070138128026364;-0.2428497220959369;0.9700639218515068;0.0559169901006031;-0.9984354211555644;0.1330147065341972;0.9911140639934544;-0.3171912885891051;-0.948361580012172;0.4900286664290596;0.8717063187093217;-0.6453481132295515;-0.7638886127905415;0.7775971469736288;0.628762814595832;-0.8820480249558524;-0.4711595076738661;0.9549667548552548;0.2967128192734915;-0.993746580436178;-0.1116590071216944;0.997001169925015;-0.0773864792334644;-0.9646141756912427;0.2636654927280097;0.8977433935342352;-0.4405187843504921;-0.798779372886366;0.6016240632249211
350;3.012486106181993;22589;22189.64048243816;;1.0;-0.99167731989929;0.1287481774525813;0.9668478136052772;-0.2553532951161881;-0.9259247771938496;0.3777079652039655;0.8695893893466099;-0.4937755501599791;-0.7987793728863628;0.6016240632249255;0.7146733860429599;-0.6994583270516481;-0.6186714032625011;0.7856498550787162;0.5123714121284199;-0.8587639582758052;-0.3975428142825505;0.917583626059396;0.2760969730974619;-0.9611297838723027;-0.1500553983446476;0.9886775902323413;0.0215160974362192;-0.9997685019798908;0.1073813466641709;0.9942179068939512;-0.2344913895704154;-0.97211819662906;0.3576982388331355;0.9338372288229212;-0.4749510720670579;-0.8800122039735315;0.5842981736283738;0.8115390590073572;-0.6839194216246189;-0.7295575540864796;0.7721565844991702;0.6354323008901702;-0.8475409228928388;-0.530730048161921
357;3.072735828305633;13071;15535.230949057157;;1.0;-0.9976303053065856;0.06880242680232;0.9905324521322229;-0.1372787721132651;-0.978740079966915;0.2051044998686202;0.9623090774541484;-0.2719581575341063;-0.9413173175128468;0.3375228995941138;0.9158642882672864;-0.4014879892059749;-0.886070621534138;0.4635502709028509;0.8520775211013084;-0.5234156073655516;-0.814046093508216;0.5808002734538035;0.7721565844991636;-0.6354323008901783;-0.7266075247685637;0.6870527672236689;0.6776147890466858;-0.7354170229639884;-0.6254105729852418;0.780295851070779;0.570242292691787;-0.8214765533024143;-0.5123714121284222;0.8587639582758039;0.4520722039323014;-0.89198134645955;-0.3896304495307836;0.9209712877166364;0.3253420847119743;-0.9455963874271446;-0.2595117970697991;0.9657399376548552;0.1924515819708278;-0.9813064702716098
364;3.132985550429273;11935;12082.279576889487;;1.0;-0.9999629591162656;0.0086069968886886;0.9998518392091162;-0.0172133561558352;-0.9996666485105112;0.0258184402271342;0.9994074007397048;-0.0344216116227469;-0.99907411510223;0.0430222330045315;0.9986668162884758;-0.0516196672232564;-0.9981855344718584;0.0602132773657937;0.9976303053065856;-0.0688024268023222;-0.9970011699250148;0.077386479233467;0.9962981749346076;-0.0859647987374485;-0.9955213724144752;0.0945367498171994;0.9946708199115204;-0.1031016974474401;-0.9937465804361776;0.1116590071216979;0.99274872245774;-0.1202080448993542;-0.9916773198992892;0.1287481774525874;0.9905324521322222;-0.1372787721132695;-0.989314203970366;0.1457991969198774;0.9880226656636965;-0.154308820664289;-0.986657932891656;0.1628070129385228;0.98522010675606;-0.1712931441814817
371;3.193235272552913;14242;11083.993863828066;;1.0;-0.998666816288476;-0.0516196672232538;0.9946708199115212;0.1031016974474349;-0.9880226656636976;-0.1543088206642812;0.9787400799669153;0.2051044998686194;-0.9668478136052776;-0.2553532951161872;0.9523775757303974;0.3049212246562893;-0.9353679493131476;-0.3536761221763735;0.915864288267287;0.4014879892059734;-0.8939185965192576;-0.4482293417404094;0.8695893893466108;0.4937755501599776;-0.8429415373547816;-0.5380051715383016;0.8140460935082174;0.5808002734538014;-0.7829801036770636;-0.6220467484408666;0.7498264012045658;0.6616346182422814;-0.7146733860429593;-0.6994583270516488;0.6776147890466884;0.735417022963986;-0.638749422051528;-0.7694148268839373;0.5981809144059186;0.801361088174675;-0.5560174366570423;-0.8311706263658094;0.5123714121284227;0.8587639582758034
378;3.253484994676553;9591;10504.872471819654;;1.0;-0.993746580436178;-0.1116590071216944;0.9750645322571948;0.2219215130041654;-0.9441875088341994;-0.3294084822245299;0.901501684131884;0.432775592550431;-0.8475409228928303;-0.5307300481619346;0.782980103677063;0.6220467484408673;-0.7086266782644612;-0.7055836101071763;0.6254105729852466;0.7802958510707753;-0.5343725582809778;-0.8452490573530638;0.4366512319560611;0.8996308696522447;-0.333468778918189;-0.94276114339042;0.2261156855082888;0.9741004551724204;-0.1159345995954994;-0.9932568492674144;0.0043035382962484;0.99999073973619;0.1073813466641604;-0.9942179068939522;-0.2177232303965309;0.9760105506323684;0.325342084711981;-0.9455963874271422;-0.4288919379124859;0.9033558023246834;0.5270777086423697;-0.8498170915275294;-0.6186714032625081;0.7856498550787107
385;3.313734716800193;7746;9237.334817655892;;1.0;-0.9852201067560606;-0.1712931441814778;0.9413173175128468;0.3375228995941138;-0.8695893893466103;-0.4937755501599784;0.7721565844991635;0.6354323008901783;-0.6518989958787118;-0.7583058084785631;0.5123714121284213;0.8587639582758043;-0.3576982388331248;-0.9338372288229254;0.1924515819708276;0.9813064702716098;-0.0215160974362182;-0.999768501979891;-0.1500553983446546;0.98867759023234;0.3171912885891061;-0.9483615800121716;-0.4749510720670549;0.8800122039735331;0.618671403262506;-0.7856498550787123;-0.7441039398713616;0.6680638642135324;0.8475409228928347;-0.5307300481619277;-0.9259247771938516;0.3777079652039605;0.9769384927771824;-0.2135209154397934;-0.9990741151022304;0.0430222330045225;0.9916773198992892;0.1287481774525867;-0.954966754855254;-0.2967128192734941
392;3.3739844389238325;8012;7926.756768102127;;1.0;-0.973118337233262;-0.2303056702306119;0.8939185965192572;0.4482293417404102;-0.7666588193001597;-0.642054713236563;0.5981809144059171;0.801361088174676;-0.3975428142825554;-0.917583626059394;0.1755314904214296;0.984473816752092;0.0559169901005996;-0.9984354211555644;-0.2843591872810016;0.958717816987297;0.4975132889071801;-0.8674563547295971;-0.6839194216246113;0.7295575540864868;0.8335557718385673;-0.5524353131676235;-0.9383773917408632;0.3456123126707361;0.99274872245774;-0.1202080448993542;-0.9937465804361788;-0.1116590071216874;0.941317317512849;0.337522899594108;-0.8382797052177765;-0.5452404385406476;0.6901733882429737;0.7236440382959106;-0.5049610547215213;-0.8631421280499109;0.2926003356333547;0.9562348265919036;-0.0645084494493142;-0.9979171608653924
399;3.4342341610474723;8909;8028.761456685109;;1.0;-0.9574851883550394;-0.2884824328806086;0.8335557718385702;0.5524353131676191;-0.638749422051528;-0.7694148268839371;0.3896304495307892;0.920971287716634;-0.1073813466641665;-0.9942179068939516;-0.183998351657678;0.9829265519799826;0.4597327394521036;-0.8880573226294934;-0.6963762255968702;0.7176769136759639;0.8738071036110784;-0.4862727071086944;-0.97693849277718;0.2135209154398029;0.9970011699250152;0.0773864792334609;-0.9322892131745149;-0.3617137307297635;0.7883050558305293;0.6152845999633226;-0.5772916165517284;-0.8165380514459152;0.3171912885891093;0.9483615800121704;-0.0301203048469138;-0.9995462806873572;-0.2595117970697922;0.9657399376548568;0.5270777086423637;-0.8498170915275332;-0.7498264012045606;0.6616346182422874;0.908817637339497;-0.4171936026123297
406;3.4944838831711125;10967;10643.215881819597;;1.0;-0.9383773917408642;-0.3456123126707333;0.7611042586607746;0.6486295610349815;-0.4900286664290588;-0.871706318709322;0.1585593851031345;0.9873494423939864;0.1924515819708294;-0.9813064702716094;-0.5197438121555163;0.8543221697498264;0.7829801036770621;-0.6220467484408686;-0.9497178427914316;0.3131070409358266;0.9994074007397048;0.034421611622747;-0.9259247771938502;-0.3777079652039639;0.7383263540031063;0.6744436188329458;-0.4597327394521027;-0.8880573226294939;0.1244792638867862;0.9922222094179328;0.2261156855082855;-0.9741004551724212;-0.548842958284718;0.8359254794186377;0.8039279618328212;-0.5947266869607635;-0.9599326896597448;0.280230675199215;0.9976303053065856;0.0688024268023223;-0.9123747579707286;-0.4093559588156185;0.7146733860429623;0.6994583270516457
413;3.5547336052947522;15561;16342.725722486874;;1.0;-0.9158642882672872;-0.4014879892059729;0.677614789046689;0.7354170229639854;-0.32534208471198;-0.9455963874271426;-0.0816763953304221;0.9966589017541702;0.4749510720670494;-0.8800122039735361;-0.7883050558305256;0.6152845999633275;0.9690098257244056;-0.2470221804809376;-0.9866579328916572;-0.1628070129385159;0.8382797052177741;0.5452404385406513;-0.5488429582847208;-0.8359254794186358;0.1670516255021234;0.9859481499638296;0.2428497220959361;-0.9700639218515068;-0.6118864012687228;0.7909456567567783;0.8779600847008862;-0.4787338401157921;-0.9962981749346078;0.0859647987374458;0.946987753076076;0.3212696616923628;-0.7383263540031092;-0.6744436188329425;0.4054257283599965;0.914127988185334;-0.0043035382962528;-0.99999073973619;-0.3975428142825523;0.9175836260593953
420;3.6149833274183925;25576;25419.77712642244;;1.0;-0.8900275764346766;-0.455906693508459;0.5842981736283681;0.8115390590073613;-0.1500553983446528;-0.9886775902323404;-0.3171912885891069;0.9483615800121712;0.7146733860429624;-0.6994583270516456;-0.9549667548552552;0.2967128192734906;0.9852201067560604;0.1712931441814783;-0.7987793728863638;-0.601624063224924;0.4366512319560611;0.8996308696522447;0.0215160974362263;-0.9997685019798908;-0.4749510720670549;0.8800122039735331;0.8239230057575538;-0.5667017562911182;-0.99167731989929;0.1287481774525803;0.9413173175128464;0.3375228995941147;-0.6839194216246086;-0.7295575540864894;0.2760969730974652;0.9611297838723016;0.1924515819708347;-0.9813064702716084;-0.6186714032625081;0.7856498550787107;0.9088176373395028;-0.4171936026123168;-0.9990741151022297;-0.0430222330045387
427;3.6752330495420322;37418;37342.001119289314;;1.0;-0.8609610158889943;-0.5086709438521047;0.4825077417612181;0.8758917051442431;0.0301203048469077;-0.9995462806873572;-0.5343725582809794;0.8452490573530629;0.8900275764346773;-0.4559066935084573;-0.9981855344718586;-0.060213277365792;0.8287700871745036;0.5595892624101767;-0.4288919379124826;-0.9033558023246848;-0.0902516100310396;0.9959189961471792;0.584298173628371;-0.8115390590073592;-0.9158642882672874;0.4014879892059725;0.9927487224577404;0.1202080448993508;-0.7935716089521457;-0.6084768701151283;0.3737197147904688;0.9275416835791968;0.1500553983446573;-0.9886775902323396;-0.6321034111873504;0.7748840413670393;0.938377391740864;-0.3456123126707336;-0.9837092937736104;-0.1797665857255592;0.7554933140726745;0.6551563572090918;-0.3171912885891;-0.9483615800121736
434;3.7354827716656716;50473;49657.64464762298;;1.0;-0.828770087174504;-0.5595892624101763;0.3737197147904696;0.9275416835791964;0.2093146459630477;-0.977848341505657;-0.72066714955386;0.6932812268869787;0.9852201067560602;-0.17129314418148;-0.912374757970728;-0.40935595881562;0.5270777086423757;0.8498170915275257;0.0387222808921712;-0.9992500112396836;-0.5912614448635736;0.8064799463209481;0.9413173175128454;-0.3375228995941179;-0.9690098257244072;-0.2470221804809317;0.6648553979642888;0.7469720876965532;-0.133014706534198;-0.9911140639934544;-0.4443781781046059;0.8958392907349125;0.8695893893466073;-0.4937755501599837;-0.9970011699250156;-0.0773864792334565;0.7829801036770664;0.6220467484408632;-0.3008198076356788;-0.953680996630442;-0.2843591872809931;0.9587178169872996;0.7721565844991579;-0.6354323008901851
441;3.7957324937893118;55106;58096.170451428545;;1.0;-0.7935716089521474;-0.6084768701151261;0.2595117970697999;0.9657399376548548;0.381689220266658;-0.9242907221930936;-0.865307254363206;0.5012418134457758;0.99167731989929;0.1287481774525813;-0.7086266782644612;-0.7055836101071763;0.1330147065341972;0.9911140639934544;0.4975132889071801;-0.8674563547295971;-0.9226395488404864;0.38566340624361;0.9668478136052772;0.2553532951161881;-0.6118864012687256;-0.7909456567567763;0.0043035382962484;0.99999073973619;0.6050560696488492;-0.7961828637826156;-0.9646141756912427;0.2636654927280097;0.9259247771938492;0.3777079652039664;-0.5049610547215213;-0.8631421280499109;-0.1244792638867925;0.992222209417932;0.7025274741691523;-0.7116566222817793;-0.9905324521322224;0.1372787721132668;0.8695893893466098;0.4937755501599792
448;3.8559822159129515;62265;58827.281585133285;;1.0;-0.7554933140726804;-0.655156357209085;0.1415402952170434;0.989932495087353;0.5416278206559803;-0.840618405634479;-0.9599326896597444;0.2802306751992168;0.9088176373395028;0.4171936026123169;-0.4132786077829067;-0.9106046300942152;-0.2843591872810016;0.958717816987297;0.8429415373547822;-0.5380051715383007;-0.9893142039703664;-0.145799196919874;0.6518989958787125;0.7583058084785627;0.004303538296245;-0.99999073973619;-0.6584015846980448;0.752666827532012;0.9905324521322222;-0.1372787721132695;-0.8382797052177765;-0.5452404385406476;0.276096973097472;0.9611297838723;0.4211008707960871;-0.907013812802637;-0.9123747579707236;0.4093559588156296;0.9574851883550396;0.2884824328806079;-0.5343725582809853;-0.8452490573530591;-0.1500553983446529;0.9886775902323404
